metric_name,count,mean,std,median,min,max
full_margin,193,7.788628444191397,5.022982923676657,9.18763256072998,-9.707130432128906,14.453617095947266
concept_margin,193,4.0656364532332345,2.634077492044982,4.667596817016602,-5.24055290222168,7.587521076202393
visual_margin,193,3.723955389633389,2.469126298900308,4.401450157165527,-4.627808570861816,7.067618370056152
csg_margin,193,0.010045043489874046,0.017190657864884638,0.010538773611187935,-0.05409342795610428,0.05194208770990372
full_top1_margin,193,8.630888081006127,3.376516167051621,9.308259010314941,0.04601336270570755,14.453617095947266
concept_top1_margin,193,4.515406809940239,1.7546695827711296,4.689493179321289,0.36311179399490356,7.587521076202393
visual_top1_margin,193,4.128379819962953,1.709066554006411,4.451282024383545,0.04208633303642273,7.067618370056152
csg_top1_margin,193,0.01594382848070664,0.011925432902783395,0.013459165580570698,7.214955985546112e-06,0.05409342795610428
visual_contribution_ratio,193,0.3741389412452211,0.18935453641852634,0.3364042043685913,0.005725488066673279,0.9535955786705017
concept_contribution_ratio,193,0.6258610612061357,0.18935453433807603,0.6635957956314087,0.04640442505478859,0.9942744970321655
csg_contribution_ratio,193,0.0014732727701241908,0.0011567240844770096,0.001290996908210218,1.1256004654569551e-05,0.00554584851488471
