branch,available,num_samples,logit_space,acc,balanced_acc,macro_f1,auc,pr_auc
full,True,193,post_calibration,0.917098445595855,0.9078978764018134,0.9078978764018134,0.963254593175853,0.9209173046501721
concept_only,True,193,post_calibration,0.9222797927461139,0.9118348842758291,0.913336326897171,0.9597947983774755,0.9141378323319105
full_without_visual,True,193,post_calibration,0.9222797927461139,0.9118348842758291,0.913336326897171,0.9597947983774755,0.9141378323319105
visual_only,True,193,post_calibration,0.9119170984455959,0.9039608685277977,0.9024933876192458,0.9615843474111191,0.9169365417896662
low_only,True,193,post_calibration,0.772020725388601,0.7576354092102124,0.7518700327255727,0.8697208303507517,0.8113865893508557
high_only,True,193,post_calibration,0.9067357512953368,0.8927463612502983,0.8956129807692308,0.9304461942257217,0.879613570418673
csg_only,True,193,post_calibration,0.7305699481865285,0.671558100691959,0.679565772669221,0.7542352660462897,0.6362580726350038
