fold,epoch,train_loss,train_acc,train_auc,train_f1,val_loss,val_acc,val_auc,val_f1,duration_seconds
1,1,0.7990740640688667,0.746551724137931,0.7737638322847834,0.7157232452762246,0.2376852445023498,0.9226804123711341,0.9657907196969697,0.915922683539915,44.03
1,2,0.42873666390772247,0.8689655172413793,0.913570477057202,0.854302184145116,0.2739878979067334,0.9123711340206185,0.9549005681818181,0.9020405738557045,45.75
1,3,0.384489333344832,0.8741379310344828,0.9262322109233834,0.8598825184082072,0.2343812503585188,0.9175257731958762,0.9673295454545454,0.9074537865235539,46.8
1,4,0.2609344405997305,0.906896551724138,0.9625555599519909,0.8962240394428171,0.3690759156285479,0.9020618556701031,0.9643702651515151,0.8964926567633595,46.65
1,5,0.1865706250155752,0.9413793103448276,0.9739247418193329,0.9348193981701836,0.2840950072613466,0.9072164948453608,0.958688446969697,0.8974027500293806,50.19
1,6,0.16535874432296047,0.95,0.9835529352800749,0.9443368908744934,0.31571083053365995,0.9123711340206185,0.9551373106060606,0.9040916625468927,49.97
1,7,0.1490640910223634,0.9396551724137931,0.9863226895633022,0.9326545710295225,0.5866309907587799,0.845360824742268,0.9363162878787878,0.8155425963488844,50.2
1,8,0.15161967589569572,0.9551724137931035,0.9817196217307008,0.9501560103654345,0.4201127219973506,0.8917525773195876,0.9535984848484849,0.8807202459376373,49.92
1,9,0.13411534863148514,0.9534482758620689,0.9888154684182064,0.948425597502297,0.3863422050185171,0.9072164948453608,0.9527698863636362,0.8958855098389982,49.27
1,10,0.12524441009795723,0.9586206896551724,0.9876811880926945,0.9539901634142471,0.5485535328905815,0.8608247422680413,0.9024621212121211,0.8406692015209125,49.66
1,11,0.12018275162283458,0.9689655172413794,0.9887363325815428,0.9656578947368422,0.5927859179726084,0.8865979381443299,0.9147727272727273,0.8736979166666667,49.99
1,12,0.11255151671775052,0.9568965517241379,0.9928645853941624,0.9522459236132381,0.39068945287921303,0.9123711340206185,0.9554924242424243,0.9047123746785704,49.89
1,13,0.10987388303138362,0.9724137931034482,0.9900816418048247,0.9694008098233953,0.558214646872147,0.8814432989690721,0.954782196969697,0.8718810118586154,50.23
1,14,0.08972166965999495,0.9689655172413794,0.9952782284124032,0.9654080131476057,0.44946962274302943,0.8969072164948454,0.9612926136363635,0.8851799242424243,50.48
1,15,0.12425832447948065,0.9620689655172414,0.9888814149487596,0.95782431646306,0.5913393744043431,0.8556701030927836,0.9386837121212122,0.8470720720720721,49.86
1,16,0.06629378527451243,0.9741379310344828,0.9970324061251138,0.9713475541679428,0.587619997596967,0.8402061855670103,0.9166666666666667,0.8226743328910511,50.43
1,17,0.2537831843114211,0.9224137931034483,0.9724871074532768,0.9131964653334619,0.6980899248272464,0.8814432989690721,0.9219933712121213,0.8631078386255561,55.52
2,1,0.7417236390253097,0.743103448275862,0.7978872494579301,0.7111157910219253,0.32772989848697315,0.8917525773195876,0.9518157245269715,0.8727312486332823,44.63
2,2,0.40212612904681205,0.8517241379310345,0.9146834840552118,0.8355293528007491,0.5331957809357872,0.8041237113402062,0.9676812786461393,0.7370148401826484,45.52
2,3,0.3383331064029553,0.8896551724137931,0.9376487386958591,0.8767006802721089,0.29985180900104463,0.8969072164948454,0.9679163238923494,0.8907657657657657,48.04
2,4,0.2978406602714049,0.8913793103448275,0.9517954413242371,0.8787782278531404,0.1685928331738033,0.9536082474226804,0.9769655658714302,0.948139127335373,47.74
2,5,0.2202107285046208,0.906896551724138,0.9689169178697974,0.8957042957042958,0.17647345454471297,0.9587628865979382,0.9728522740627571,0.9544012222352802,51.08
2,6,0.17459313896170695,0.9344827586206896,0.97891215823153,0.9275,0.2847165633643903,0.9484536082474226,0.968268891761664,0.9421586165772213,49.56
2,7,0.20023187226280648,0.9224137931034483,0.9746152625733777,0.913626209977662,0.2676304711372727,0.9072164948453608,0.9646256904454107,0.9011660817389335,50.55
2,8,0.16420142351532357,0.943103448275862,0.9825347718017875,0.9369646191694743,0.36666398210327006,0.8917525773195876,0.9764954753790105,0.868897827835881,50.32
