,folds,test_auc,test_acc,test_f1,val_auc,balanced_acc,sensitivity,specificity,pr_auc
0,0,0.9762073863636364,0.9072164948453608,0.898109243697479,0.9354876893939394,0.904000946969697,0.8939393939393939,0.9140625,0.9591333718284295
1,1,0.9559659090909091,0.8969072164948454,0.8875362318840581,0.9800211540721587,0.896188446969697,0.8939393939393939,0.8984375,0.9127744281379512
2,2,0.990950758020919,0.9484536082474226,0.9417067307692308,0.9503698401336197,0.9324244917146551,0.8805970149253731,0.984251968503937,0.9799526451111908
3,3,0.9418993080410404,0.9015544041450777,0.8845875428823216,0.9312813171080887,0.8669768551658316,0.7575757575757576,0.9763779527559056,0.9168646914175274
4,4,0.9411834884275829,0.9119170984455959,0.9017811704834606,0.9728929924242424,0.9003221188260558,0.8636363636363636,0.937007874015748,0.9191617670014356
